"No.","Time","Source","Src Port","Destination","Des Port","Protocol","Length","Info"
"1138","2023-09-10 18:18:52.962219","14.0.0.120","51985","10.0.0.112","8080","TCP","60","51985  >  8080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1143","2023-09-10 18:18:52.962417","10.0.0.112","8080","14.0.0.120","51985","TCP","60","8080  >  51985 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1148","2023-09-10 18:18:52.962518","14.0.0.120","51985","10.0.0.112","8080","TCP","60","51985  >  8080 [RST] Seq=1 Win=0 Len=0"
"19948","2023-09-10 18:19:19.487882","14.0.0.120","37148","10.0.0.112","8080","TCP","74","37148  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429617984 TSecr=0 WS=128"
"19949","2023-09-10 18:19:19.488124","10.0.0.112","8080","14.0.0.120","37148","TCP","74","8080  >  37148 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538256937 TSecr=429617984 WS=128"
"19950","2023-09-10 18:19:19.488229","14.0.0.120","37148","10.0.0.112","8080","TCP","66","37148  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429617985 TSecr=3538256937"
"19951","2023-09-10 18:19:19.488476","14.0.0.120","37148","10.0.0.112","8080","HTTP","405","GET / HTTP/1.1 "
"19952","2023-09-10 18:19:19.488583","10.0.0.112","8080","14.0.0.120","37148","TCP","66","8080  >  37148 [ACK] Seq=1 Ack=340 Win=64896 Len=0 TSval=3538256937 TSecr=429617985"
"19953","2023-09-10 18:19:19.498887","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=1 Ack=340 Win=64896 Len=1448 TSval=3538256948 TSecr=429617985 [TCP PDU reassembled in 19966]"
"19954","2023-09-10 18:19:19.498897","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=1449 Ack=340 Win=64896 Len=1448 TSval=3538256948 TSecr=429617985 [TCP PDU reassembled in 19966]"
"19955","2023-09-10 18:19:19.498899","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=2897 Ack=340 Win=64896 Len=1448 TSval=3538256948 TSecr=429617985 [TCP PDU reassembled in 19966]"
"19956","2023-09-10 18:19:19.498902","14.0.0.120","37148","10.0.0.112","8080","TCP","66","37148  >  8080 [ACK] Seq=340 Ack=1449 Win=64128 Len=0 TSval=429617995 TSecr=3538256948"
"19957","2023-09-10 18:19:19.498985","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=4345 Ack=340 Win=64896 Len=1448 TSval=3538256948 TSecr=429617985 [TCP PDU reassembled in 19966]"
"19958","2023-09-10 18:19:19.498988","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [PSH, ACK] Seq=5793 Ack=340 Win=64896 Len=1448 TSval=3538256948 TSecr=429617985 [TCP PDU reassembled in 19966]"
"19959","2023-09-10 18:19:19.498989","14.0.0.120","37148","10.0.0.112","8080","TCP","66","37148  >  8080 [ACK] Seq=340 Ack=4345 Win=62592 Len=0 TSval=429617996 TSecr=3538256948"
"19960","2023-09-10 18:19:19.499065","14.0.0.120","37148","10.0.0.112","8080","TCP","66","37148  >  8080 [ACK] Seq=340 Ack=7241 Win=60672 Len=0 TSval=429617996 TSecr=3538256948"
"19961","2023-09-10 18:19:19.499072","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=7241 Ack=340 Win=64896 Len=1448 TSval=3538256948 TSecr=429617985 [TCP PDU reassembled in 19966]"
"19962","2023-09-10 18:19:19.499154","14.0.0.120","37148","10.0.0.112","8080","TCP","66","37148  >  8080 [ACK] Seq=340 Ack=8689 Win=59648 Len=0 TSval=429617996 TSecr=3538256948"
"19963","2023-09-10 18:19:19.499155","10.0.0.112","8080","14.0.0.120","37148","TCP","378","8080  >  37148 [PSH, ACK] Seq=8689 Ack=340 Win=64896 Len=312 TSval=3538256948 TSecr=429617985 [TCP PDU reassembled in 19966]"
"19964","2023-09-10 18:19:19.499299","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=9001 Ack=340 Win=64896 Len=1448 TSval=3538256948 TSecr=429617996 [TCP PDU reassembled in 19966]"
"19965","2023-09-10 18:19:19.499301","14.0.0.120","37148","10.0.0.112","8080","TCP","66","37148  >  8080 [ACK] Seq=340 Ack=9001 Win=64128 Len=0 TSval=429617996 TSecr=3538256948"
"19966","2023-09-10 18:19:19.499302","10.0.0.112","8080","14.0.0.120","37148","HTTP","990","HTTP/1.1 200 OK  (text/html)"
"19967","2023-09-10 18:19:19.499303","14.0.0.120","37148","10.0.0.112","8080","TCP","66","37148  >  8080 [ACK] Seq=340 Ack=10449 Win=63488 Len=0 TSval=429617996 TSecr=3538256948"
"19968","2023-09-10 18:19:19.499382","14.0.0.120","37148","10.0.0.112","8080","TCP","66","37148  >  8080 [ACK] Seq=340 Ack=11373 Win=62592 Len=0 TSval=429617996 TSecr=3538256948"
"19969","2023-09-10 18:19:19.564053","14.0.0.120","37148","10.0.0.112","8080","HTTP","352","GET /tomcat.css HTTP/1.1 "
"19970","2023-09-10 18:19:19.565814","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=11373 Ack=626 Win=64640 Len=1448 TSval=3538257014 TSecr=429618060 [TCP PDU reassembled in 19974]"
"19971","2023-09-10 18:19:19.565824","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=12821 Ack=626 Win=64640 Len=1448 TSval=3538257014 TSecr=429618060 [TCP PDU reassembled in 19974]"
"19972","2023-09-10 18:19:19.565826","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=14269 Ack=626 Win=64640 Len=1448 TSval=3538257014 TSecr=429618060 [TCP PDU reassembled in 19974]"
"19973","2023-09-10 18:19:19.565827","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=15717 Ack=626 Win=64640 Len=1448 TSval=3538257014 TSecr=429618060 [TCP PDU reassembled in 19974]"
"19974","2023-09-10 18:19:19.565830","10.0.0.112","8080","14.0.0.120","37148","HTTP","82","HTTP/1.1 200 OK  (text/css)"
"19975","2023-09-10 18:19:19.565831","14.0.0.120","37148","10.0.0.112","8080","TCP","66","37148  >  8080 [ACK] Seq=626 Ack=17181 Win=61056 Len=0 TSval=429618062 TSecr=3538257014"
"19976","2023-09-10 18:19:19.566320","14.0.0.120","37148","10.0.0.112","8080","HTTP","359","GET /tomcat.png HTTP/1.1 "
"19977","2023-09-10 18:19:19.566512","14.0.0.120","37162","10.0.0.112","8080","TCP","74","37162  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429618063 TSecr=0 WS=128"
"19978","2023-09-10 18:19:19.566674","10.0.0.112","8080","14.0.0.120","37162","TCP","74","8080  >  37162 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538257016 TSecr=429618063 WS=128"
"19979","2023-09-10 18:19:19.566753","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429618063 TSecr=3538257016"
"19980","2023-09-10 18:19:19.568228","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=17181 Ack=919 Win=64384 Len=1448 TSval=3538257017 TSecr=429618063 [TCP PDU reassembled in 19983]"
"19981","2023-09-10 18:19:19.568234","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=18629 Ack=919 Win=64384 Len=1448 TSval=3538257017 TSecr=429618063 [TCP PDU reassembled in 19983]"
"19982","2023-09-10 18:19:19.568317","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=20077 Ack=919 Win=64384 Len=1448 TSval=3538257017 TSecr=429618063 [TCP PDU reassembled in 19983]"
"19983","2023-09-10 18:19:19.568321","10.0.0.112","8080","14.0.0.120","37148","HTTP","1053","HTTP/1.1 200 OK  (PNG)"
"19984","2023-09-10 18:19:19.568665","14.0.0.120","37148","10.0.0.112","8080","TCP","66","37148  >  8080 [ACK] Seq=919 Ack=22512 Win=64128 Len=0 TSval=429618065 TSecr=3538257017"
"19985","2023-09-10 18:19:19.585294","14.0.0.120","37148","10.0.0.112","8080","HTTP","369","GET /bg-nav.png HTTP/1.1 "
"19986","2023-09-10 18:19:19.585581","14.0.0.120","37162","10.0.0.112","8080","HTTP","376","GET /asf-logo-wide.svg HTTP/1.1 "
"19987","2023-09-10 18:19:19.585850","10.0.0.112","8080","14.0.0.120","37162","TCP","66","8080  >  37162 [ACK] Seq=1 Ack=311 Win=64896 Len=0 TSval=3538257035 TSecr=429618082"
"19988","2023-09-10 18:19:19.586127","14.0.0.120","37178","10.0.0.112","8080","TCP","74","37178  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429618083 TSecr=0 WS=128"
"19989","2023-09-10 18:19:19.586342","14.0.0.120","37190","10.0.0.112","8080","TCP","74","37190  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429618083 TSecr=0 WS=128"
"19990","2023-09-10 18:19:19.586346","10.0.0.112","8080","14.0.0.120","37178","TCP","74","8080  >  37178 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538257035 TSecr=429618083 WS=128"
"19991","2023-09-10 18:19:19.586348","10.0.0.112","8080","14.0.0.120","37190","TCP","74","8080  >  37190 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538257035 TSecr=429618083 WS=128"
"19992","2023-09-10 18:19:19.586445","14.0.0.120","37178","10.0.0.112","8080","TCP","66","37178  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429618083 TSecr=3538257035"
"19993","2023-09-10 18:19:19.586535","14.0.0.120","37190","10.0.0.112","8080","TCP","66","37190  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429618083 TSecr=3538257035"
"19994","2023-09-10 18:19:19.586778","14.0.0.120","37204","10.0.0.112","8080","TCP","74","37204  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429618083 TSecr=0 WS=128"
"19995","2023-09-10 18:19:19.586785","14.0.0.120","37178","10.0.0.112","8080","HTTP","371","GET /bg-upper.png HTTP/1.1 "
"19996","2023-09-10 18:19:19.586888","10.0.0.112","8080","14.0.0.120","37204","TCP","74","8080  >  37204 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538257036 TSecr=429618083 WS=128"
"19997","2023-09-10 18:19:19.586890","10.0.0.112","8080","14.0.0.120","37178","TCP","66","8080  >  37178 [ACK] Seq=1 Ack=306 Win=64896 Len=0 TSval=3538257036 TSecr=429618083"
"19998","2023-09-10 18:19:19.586891","14.0.0.120","37190","10.0.0.112","8080","HTTP","372","GET /bg-button.png HTTP/1.1 "
"19999","2023-09-10 18:19:19.586983","14.0.0.120","37204","10.0.0.112","8080","TCP","66","37204  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429618084 TSecr=3538257036"
"20000","2023-09-10 18:19:19.587079","10.0.0.112","8080","14.0.0.120","37190","TCP","66","8080  >  37190 [ACK] Seq=1 Ack=307 Win=64896 Len=0 TSval=3538257036 TSecr=429618084"
"20001","2023-09-10 18:19:19.587080","10.0.0.112","8080","14.0.0.120","37148","TCP","1514","8080  >  37148 [ACK] Seq=22512 Ack=1222 Win=64128 Len=1448 TSval=3538257036 TSecr=429618082 [TCP PDU reassembled in 20003]"
"20002","2023-09-10 18:19:19.587082","14.0.0.120","37204","10.0.0.112","8080","HTTP","372","GET /bg-middle.png HTTP/1.1 "
"20003","2023-09-10 18:19:19.587083","10.0.0.112","8080","14.0.0.120","37148","HTTP","247","HTTP/1.1 200 OK  (PNG)"
"20004","2023-09-10 18:19:19.587174","10.0.0.112","8080","14.0.0.120","37204","TCP","66","8080  >  37204 [ACK] Seq=1 Ack=307 Win=64896 Len=0 TSval=3538257036 TSecr=429618084"
"20005","2023-09-10 18:19:19.587376","14.0.0.120","37148","10.0.0.112","8080","TCP","66","37148  >  8080 [ACK] Seq=1222 Ack=24141 Win=64128 Len=0 TSval=429618084 TSecr=3538257036"
"20006","2023-09-10 18:19:19.589163","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=1 Ack=311 Win=64896 Len=1448 TSval=3538257038 TSecr=429618082 [TCP PDU reassembled in 20039]"
"20007","2023-09-10 18:19:19.589168","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=1449 Ack=311 Win=64896 Len=1448 TSval=3538257038 TSecr=429618082 [TCP PDU reassembled in 20039]"
"20008","2023-09-10 18:19:19.589171","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=1449 Win=64128 Len=0 TSval=429618086 TSecr=3538257038"
"20009","2023-09-10 18:19:19.589172","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=2897 Ack=311 Win=64896 Len=1448 TSval=3538257038 TSecr=429618082 [TCP PDU reassembled in 20039]"
"20010","2023-09-10 18:19:19.589270","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=4345 Ack=311 Win=64896 Len=1448 TSval=3538257038 TSecr=429618082 [TCP PDU reassembled in 20039]"
"20011","2023-09-10 18:19:19.589272","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [PSH, ACK] Seq=5793 Ack=311 Win=64896 Len=1448 TSval=3538257038 TSecr=429618082 [TCP PDU reassembled in 20039]"
"20012","2023-09-10 18:19:19.589274","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=4345 Win=62592 Len=0 TSval=429618086 TSecr=3538257038"
"20013","2023-09-10 18:19:19.589275","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=7241 Win=63488 Len=0 TSval=429618086 TSecr=3538257038"
"20014","2023-09-10 18:19:19.589451","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=7241 Ack=311 Win=64896 Len=1448 TSval=3538257038 TSecr=429618082 [TCP PDU reassembled in 20039]"
"20015","2023-09-10 18:19:19.589455","10.0.0.112","8080","14.0.0.120","37162","TCP","378","8080  >  37162 [PSH, ACK] Seq=8689 Ack=311 Win=64896 Len=312 TSval=3538257038 TSecr=429618082 [TCP PDU reassembled in 20039]"
"20016","2023-09-10 18:19:19.589457","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=8689 Win=64128 Len=0 TSval=429618086 TSecr=3538257038"
"20017","2023-09-10 18:19:19.589550","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=9001 Win=63872 Len=0 TSval=429618086 TSecr=3538257038"
"20018","2023-09-10 18:19:19.589764","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=9001 Ack=311 Win=64896 Len=1448 TSval=3538257039 TSecr=429618086 [TCP PDU reassembled in 20039]"
"20019","2023-09-10 18:19:19.589769","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=10449 Ack=311 Win=64896 Len=1448 TSval=3538257039 TSecr=429618086 [TCP PDU reassembled in 20039]"
"20020","2023-09-10 18:19:19.589771","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=10449 Win=64128 Len=0 TSval=429618086 TSecr=3538257039"
"20021","2023-09-10 18:19:19.589773","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=11897 Ack=311 Win=64896 Len=1448 TSval=3538257039 TSecr=429618086 [TCP PDU reassembled in 20039]"
"20022","2023-09-10 18:19:19.589874","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=13345 Ack=311 Win=64896 Len=1448 TSval=3538257039 TSecr=429618086 [TCP PDU reassembled in 20039]"
"20023","2023-09-10 18:19:19.589882","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=14793 Ack=311 Win=64896 Len=1448 TSval=3538257039 TSecr=429618086 [TCP PDU reassembled in 20039]"
"20024","2023-09-10 18:19:19.589884","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=16241 Ack=311 Win=64896 Len=1448 TSval=3538257039 TSecr=429618086 [TCP PDU reassembled in 20039]"
"20025","2023-09-10 18:19:19.589887","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=13345 Win=63488 Len=0 TSval=429618086 TSecr=3538257039"
"20026","2023-09-10 18:19:19.589888","10.0.0.112","8080","14.0.0.120","37162","TCP","378","8080  >  37162 [PSH, ACK] Seq=17689 Ack=311 Win=64896 Len=312 TSval=3538257039 TSecr=429618086 [TCP PDU reassembled in 20039]"
"20027","2023-09-10 18:19:19.589889","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=18001 Win=61568 Len=0 TSval=429618087 TSecr=3538257039"
"20028","2023-09-10 18:19:19.590134","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=18001 Ack=311 Win=64896 Len=1448 TSval=3538257039 TSecr=429618087 [TCP PDU reassembled in 20039]"
"20029","2023-09-10 18:19:19.590139","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=19449 Ack=311 Win=64896 Len=1448 TSval=3538257039 TSecr=429618087 [TCP PDU reassembled in 20039]"
"20030","2023-09-10 18:19:19.590141","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=19449 Win=64128 Len=0 TSval=429618087 TSecr=3538257039"
"20031","2023-09-10 18:19:19.590142","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=20897 Ack=311 Win=64896 Len=1448 TSval=3538257039 TSecr=429618087 [TCP PDU reassembled in 20039]"
"20032","2023-09-10 18:19:19.590271","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=22345 Ack=311 Win=64896 Len=1448 TSval=3538257039 TSecr=429618087 [TCP PDU reassembled in 20039]"
"20033","2023-09-10 18:19:19.590275","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=23793 Ack=311 Win=64896 Len=1448 TSval=3538257039 TSecr=429618087 [TCP PDU reassembled in 20039]"
"20034","2023-09-10 18:19:19.590277","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=22345 Win=62592 Len=0 TSval=429618087 TSecr=3538257039"
"20035","2023-09-10 18:19:19.590278","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=25241 Ack=311 Win=64896 Len=1448 TSval=3538257039 TSecr=429618087 [TCP PDU reassembled in 20039]"
"20036","2023-09-10 18:19:19.590279","10.0.0.112","8080","14.0.0.120","37162","TCP","378","8080  >  37162 [PSH, ACK] Seq=26689 Ack=311 Win=64896 Len=312 TSval=3538257039 TSecr=429618087 [TCP PDU reassembled in 20039]"
"20037","2023-09-10 18:19:19.590280","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=26689 Win=62592 Len=0 TSval=429618087 TSecr=3538257039"
"20038","2023-09-10 18:19:19.590281","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=27001 Win=64128 Len=0 TSval=429618087 TSecr=3538257039"
"20039","2023-09-10 18:19:19.590586","10.0.0.112","8080","14.0.0.120","37162","HTTP/XML","535","HTTP/1.1 200 OK "
"20040","2023-09-10 18:19:19.590591","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=311 Ack=27470 Win=64128 Len=0 TSval=429618087 TSecr=3538257039"
"20041","2023-09-10 18:19:19.599370","10.0.0.112","8080","14.0.0.120","37178","TCP","1514","8080  >  37178 [ACK] Seq=1 Ack=306 Win=64896 Len=1448 TSval=3538257048 TSecr=429618083 [TCP PDU reassembled in 20043]"
"20042","2023-09-10 18:19:19.599385","10.0.0.112","8080","14.0.0.120","37178","TCP","1514","8080  >  37178 [ACK] Seq=1449 Ack=306 Win=64896 Len=1448 TSval=3538257048 TSecr=429618083 [TCP PDU reassembled in 20043]"
"20043","2023-09-10 18:19:19.599387","10.0.0.112","8080","14.0.0.120","37178","HTTP","501","HTTP/1.1 200 OK  (PNG)"
"20044","2023-09-10 18:19:19.599389","10.0.0.112","8080","14.0.0.120","37190","HTTP","1005","HTTP/1.1 200 OK  (PNG)"
"20045","2023-09-10 18:19:19.599393","14.0.0.120","37178","10.0.0.112","8080","TCP","66","37178  >  8080 [ACK] Seq=306 Ack=1449 Win=64128 Len=0 TSval=429618096 TSecr=3538257048"
"20046","2023-09-10 18:19:19.599493","14.0.0.120","37178","10.0.0.112","8080","TCP","66","37178  >  8080 [ACK] Seq=306 Ack=3332 Win=62592 Len=0 TSval=429618096 TSecr=3538257048"
"20047","2023-09-10 18:19:19.599496","14.0.0.120","37190","10.0.0.112","8080","TCP","66","37190  >  8080 [ACK] Seq=307 Ack=940 Win=64128 Len=0 TSval=429618096 TSecr=3538257048"
"20048","2023-09-10 18:19:19.603788","10.0.0.112","8080","14.0.0.120","37204","TCP","1514","8080  >  37204 [ACK] Seq=1 Ack=307 Win=64896 Len=1448 TSval=3538257053 TSecr=429618084 [TCP PDU reassembled in 20049]"
"20049","2023-09-10 18:19:19.603803","10.0.0.112","8080","14.0.0.120","37204","HTTP","764","HTTP/1.1 200 OK  (PNG)"
"20050","2023-09-10 18:19:19.603806","14.0.0.120","37204","10.0.0.112","8080","TCP","66","37204  >  8080 [ACK] Seq=307 Ack=1449 Win=64128 Len=0 TSval=429618100 TSecr=3538257053"
"20051","2023-09-10 18:19:19.603888","14.0.0.120","37204","10.0.0.112","8080","TCP","66","37204  >  8080 [ACK] Seq=307 Ack=2147 Win=63488 Len=0 TSval=429618100 TSecr=3538257053"
"20052","2023-09-10 18:19:19.605522","14.0.0.120","37162","10.0.0.112","8080","HTTP","360","GET /favicon.ico HTTP/1.1 "
"20053","2023-09-10 18:19:19.607313","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=27470 Ack=605 Win=64640 Len=1448 TSval=3538257056 TSecr=429618102 [TCP PDU reassembled in 20074]"
"20054","2023-09-10 18:19:19.607321","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=28918 Ack=605 Win=64640 Len=1448 TSval=3538257056 TSecr=429618102 [TCP PDU reassembled in 20074]"
"20055","2023-09-10 18:19:19.607322","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=30366 Ack=605 Win=64640 Len=1448 TSval=3538257056 TSecr=429618102 [TCP PDU reassembled in 20074]"
"20056","2023-09-10 18:19:19.607420","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=31814 Ack=605 Win=64640 Len=1448 TSval=3538257056 TSecr=429618102 [TCP PDU reassembled in 20074]"
"20057","2023-09-10 18:19:19.607423","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=33262 Ack=605 Win=64640 Len=1448 TSval=3538257056 TSecr=429618102 [TCP PDU reassembled in 20074]"
"20058","2023-09-10 18:19:19.607427","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=605 Ack=31814 Win=64128 Len=0 TSval=429618104 TSecr=3538257056"
"20059","2023-09-10 18:19:19.607428","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=34710 Ack=605 Win=64640 Len=1448 TSval=3538257056 TSecr=429618102 [TCP PDU reassembled in 20074]"
"20060","2023-09-10 18:19:19.607429","10.0.0.112","8080","14.0.0.120","37162","TCP","378","8080  >  37162 [PSH, ACK] Seq=36158 Ack=605 Win=64640 Len=312 TSval=3538257056 TSecr=429618102 [TCP PDU reassembled in 20074]"
"20061","2023-09-10 18:19:19.607432","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=605 Ack=36158 Win=72832 Len=0 TSval=429618104 TSecr=3538257056"
"20062","2023-09-10 18:19:19.607826","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=36470 Ack=605 Win=64640 Len=1448 TSval=3538257057 TSecr=429618104 [TCP PDU reassembled in 20074]"
"20063","2023-09-10 18:19:19.607831","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=37918 Ack=605 Win=64640 Len=1448 TSval=3538257057 TSecr=429618104 [TCP PDU reassembled in 20074]"
"20064","2023-09-10 18:19:19.607833","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=39366 Ack=605 Win=64640 Len=1448 TSval=3538257057 TSecr=429618104 [TCP PDU reassembled in 20074]"
"20065","2023-09-10 18:19:19.607835","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=605 Ack=37918 Win=78592 Len=0 TSval=429618104 TSecr=3538257056"
"20066","2023-09-10 18:19:19.607836","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=40814 Ack=605 Win=64640 Len=1448 TSval=3538257057 TSecr=429618104 [TCP PDU reassembled in 20074]"
"20067","2023-09-10 18:19:19.607934","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=42262 Ack=605 Win=64640 Len=1448 TSval=3538257057 TSecr=429618104 [TCP PDU reassembled in 20074]"
"20068","2023-09-10 18:19:19.607936","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=43710 Ack=605 Win=64640 Len=1448 TSval=3538257057 TSecr=429618104 [TCP PDU reassembled in 20074]"
"20069","2023-09-10 18:19:19.607937","10.0.0.112","8080","14.0.0.120","37162","TCP","378","8080  >  37162 [PSH, ACK] Seq=45158 Ack=605 Win=64640 Len=312 TSval=3538257057 TSecr=429618104 [TCP PDU reassembled in 20074]"
"20070","2023-09-10 18:19:19.607938","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=605 Ack=42262 Win=87296 Len=0 TSval=429618105 TSecr=3538257057"
"20071","2023-09-10 18:19:19.607939","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=605 Ack=45470 Win=93696 Len=0 TSval=429618105 TSecr=3538257057"
"20072","2023-09-10 18:19:19.608254","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=45470 Ack=605 Win=64640 Len=1448 TSval=3538257057 TSecr=429618105 [TCP PDU reassembled in 20074]"
